,DATE,MAXIMUM_x000D_UN-REST-_x000D_RICTED_x000D_DEMAND_x000D_DURING_x000D_THE DAY,day_of_week,year,feelslike,precip,windspeed,winddir,sea level pressure,visibility,solarenergy,uvindex,moonphase,lagging_average,previous_difference,relative_humidity,month_cyclic,windchill
1060,2020-12-28,4313.0,0.0,2020.0,13.1,0.0,14.7,308.9,1016.6,2.2,14.6,7.0,0.44,4264.714285714285,252.0,57.91893070203585,-2.4492935982947064e-16,11.767250258684939
1061,2020-12-29,4385.0,1.0,2020.0,10.1,0.0,14.8,282.5,1017.7,2.0,14.5,6.0,0.47,4273.142857142857,72.0,71.68024836114805,-2.4492935982947064e-16,8.554478631586589
1062,2020-12-30,4671.0,2.0,2020.0,9.1,0.0,11.2,283.3,1019.3,1.3,14.5,7.0,0.5,4317.857142857143,286.0,82.71919703885787,-2.4492935982947064e-16,8.194645622399939
1063,2020-12-31,4665.0,3.0,2020.0,9.0,0.0,9.4,257.9,1018.5,0.6,14.3,6.0,0.54,4375.0,-6.0,88.51840734957443,-2.4492935982947064e-16,7.904681173616396
1064,2021-01-01,5021.0,4.0,2021.0,10.2,0.0,11.2,89.0,1017.9,0.7,13.9,6.0,0.58,4461.142857142857,356.0,76.22605412626183,-2.4492935982947064e-16,8.676687123179885
1065,2021-01-02,4315.0,5.0,2021.0,13.4,1.0,16.6,92.9,1016.1,1.2,8.2,5.0,0.61,4490.142857142857,-706.0,76.23072096657012,0.49999999999999994,11.953696219492373
1066,2021-01-03,4096.0,6.0,2021.0,13.9,1.0,16.6,83.2,1014.6,1.1,10.7,5.0,0.65,4495.142857142857,-219.0,89.49038914132473,0.49999999999999994,12.575210067250408
1067,2021-01-04,4489.0,0.0,2021.0,16.2,1.0,18.4,350.0,1016.1,0.8,10.9,6.0,0.68,4520.285714285715,393.0,93.80186299495907,0.49999999999999994,15.305392610094746
1068,2021-01-05,4332.0,1.0,2021.0,17.1,1.0,14.8,52.2,1015.5,1.7,9.6,5.0,0.72,4512.714285714285,-157.0,93.24647842341912,0.49999999999999994,16.683817913371175
1069,2021-01-06,4394.0,2.0,2021.0,16.5,1.0,12.6,280.6,1015.0,1.0,10.7,5.0,0.75,4473.142857142857,62.0,95.02497799859735,0.49999999999999994,16.133658093421026
1070,2021-01-07,4207.0,3.0,2021.0,16.3,0.0,11.2,294.4,1015.0,1.0,11.0,5.0,0.79,4407.714285714285,-187.0,90.25458359141669,0.49999999999999994,16.027820010074105
1071,2021-01-08,4577.0,4.0,2021.0,13.5,0.0,9.3,295.8,1014.7,1.1,11.4,5.0,0.82,4344.285714285715,370.0,92.45280361827425,0.49999999999999994,12.913083705306153
1072,2021-01-09,4157.0,5.0,2021.0,14.6,0.0,11.2,279.7,1015.4,1.1,12.9,5.0,0.86,4321.714285714285,-420.0,90.13175358203715,0.49999999999999994,13.979143631759323
1073,2021-01-10,4223.0,6.0,2021.0,10.7,0.0,16.6,279.8,1016.1,1.4,15.4,7.0,0.9,4339.857142857143,66.0,85.76403637704308,0.49999999999999994,9.467640828460237
1074,2021-01-11,4570.0,0.0,2021.0,10.6,0.0,16.6,283.5,1016.6,1.4,15.2,7.0,0.93,4351.428571428572,347.0,85.16628888789421,0.49999999999999994,9.219035289357022
1075,2021-01-12,4691.0,1.0,2021.0,10.4,0.0,16.2,290.1,1017.0,1.1,15.5,7.0,0.97,4402.714285714285,121.0,84.51417349655921,0.49999999999999994,8.392917377749425
1076,2021-01-13,4811.0,2.0,2021.0,9.5,0.0,11.9,282.6,1016.1,1.0,15.6,7.0,0.0,4462.285714285715,120.0,82.74413738934415,0.49999999999999994,8.329429081446147
1077,2021-01-14,4840.0,3.0,2021.0,11.2,0.0,7.6,292.2,1015.9,0.7,14.5,7.0,0.03,4552.714285714285,29.0,81.7761179122107,0.49999999999999994,10.495333108150096
1078,2021-01-15,4832.0,4.0,2021.0,13.1,0.0,7.6,63.8,1014.4,0.7,15.1,7.0,0.07,4589.142857142857,-8.0,83.1241593546284,0.49999999999999994,12.718325272176983
1079,2021-01-16,4509.0,5.0,2021.0,10.9,0.0,10.8,266.4,1013.2,0.5,13.6,7.0,0.1,4639.428571428572,-323.0,88.07672068539027,0.49999999999999994,9.820793003908609
1080,2021-01-17,4643.0,6.0,2021.0,9.9,0.0,20.5,93.4,1015.5,0.6,13.6,7.0,0.13,4699.428571428572,134.0,89.81071050204804,0.49999999999999994,7.708108329366704
1081,2021-01-18,4789.0,0.0,2021.0,14.1,1.0,13.0,91.1,1016.2,1.0,9.3,4.0,0.16,4730.714285714285,146.0,86.04085537101001,0.49999999999999994,13.171309156537975
1082,2021-01-19,4719.0,1.0,2021.0,12.9,0.0,14.8,271.9,1014.2,0.6,15.0,7.0,0.19,4734.714285714285,-70.0,87.65023981120983,0.49999999999999994,11.510602006780982
1083,2021-01-20,4798.0,2.0,2021.0,13.0,0.0,19.4,272.5,1014.5,0.8,15.9,7.0,0.23,4732.857142857143,79.0,82.59581225892906,0.49999999999999994,11.588063217525653
1084,2021-01-21,4634.0,3.0,2021.0,14.1,0.0,20.5,269.2,1013.5,1.6,16.3,7.0,0.25,4703.428571428572,-164.0,71.88633713050612,0.49999999999999994,12.63915508102004
1085,2021-01-22,4922.0,4.0,2021.0,11.2,0.0,11.5,85.9,1014.8,1.0,16.3,7.0,0.29,4716.285714285715,288.0,86.36362168185963,0.49999999999999994,10.32159553655515
1086,2021-01-23,4462.0,5.0,2021.0,12.9,0.0,16.6,106.6,1013.0,0.9,15.6,7.0,0.32,4709.571428571428,-460.0,82.58341328720817,0.49999999999999994,11.705090680389157
1087,2021-01-24,4543.0,6.0,2021.0,12.2,0.0,14.8,283.8,1016.1,0.7,14.8,6.0,0.35,4695.285714285715,81.0,92.38431607676159,0.49999999999999994,10.771571162982386
1088,2021-01-25,4834.0,0.0,2021.0,11.6,0.0,13.0,299.0,1018.1,1.2,15.4,7.0,0.39,4701.714285714285,291.0,88.15583421968618,0.49999999999999994,10.611015536873365
1089,2021-01-26,3837.0,1.0,2021.0,12.6,0.0,13.7,279.2,1017.6,1.5,16.5,7.0,0.42,4575.714285714285,-997.0,73.56222045123435,0.49999999999999994,11.261560719596808
1090,2021-01-27,4610.0,2.0,2021.0,12.7,0.0,14.8,276.5,1017.2,1.9,16.8,7.0,0.45,4548.857142857143,773.0,72.13148938354523,0.49999999999999994,11.510602006780982
1091,2021-01-28,4591.0,3.0,2021.0,12.3,0.0,9.4,315.6,1018.1,1.5,16.9,7.0,0.48,4542.714285714285,-19.0,71.54818099978168,0.49999999999999994,11.590491176213112
1092,2021-01-29,4870.0,4.0,2021.0,12.3,0.0,18.4,278.5,1018.5,1.4,17.0,7.0,0.5,4535.285714285715,279.0,75.02479261718284,0.49999999999999994,10.417327306482242
1093,2021-01-30,4405.0,5.0,2021.0,12.2,0.0,17.8,270.8,1016.8,2.0,17.3,7.0,0.55,4527.142857142857,-465.0,69.16163967279876,0.49999999999999994,10.722068271441422
1094,2021-01-31,4379.0,6.0,2021.0,13.2,0.0,9.4,247.5,1017.3,2.1,17.2,7.0,0.59,4503.714285714285,-26.0,62.963675137517114,0.49999999999999994,12.541667951076779
1095,2021-02-01,4442.0,0.0,2021.0,16.4,0.0,11.3,268.3,1018.9,2.0,17.0,7.0,0.62,4447.714285714285,63.0,56.38976426683715,0.49999999999999994,16.13813388555372
1096,2021-02-02,4349.0,1.0,2021.0,17.1,0.0,9.4,195.8,1017.3,1.4,17.2,7.0,0.66,4520.857142857143,-93.0,64.70635628599527,0.8660254037844386,17.17865472853717
1097,2021-02-03,4310.0,2.0,2021.0,18.2,0.0,14.8,105.6,1015.6,1.6,16.6,7.0,0.7,4478.0,-39.0,73.09321958834508,0.8660254037844386,18.038707793668607
1098,2021-02-04,4116.0,3.0,2021.0,16.5,1.0,15.7,33.1,1016.2,1.5,14.1,7.0,0.75,4410.142857142857,-194.0,86.84050197905184,0.8660254037844386,15.874275879616258
1099,2021-02-05,4486.0,4.0,2021.0,14.3,0.0,11.2,287.5,1017.8,1.6,16.2,7.0,0.77,4355.285714285715,370.0,78.44130855347498,0.8660254037844386,13.617612506174362
1100,2021-02-06,4024.0,5.0,2021.0,15.0,0.0,18.4,289.0,1018.1,1.9,17.9,7.0,0.8,4300.857142857143,-462.0,78.02672894387977,0.8660254037844386,13.801372516675519
1101,2021-02-07,3977.0,6.0,2021.0,15.0,0.0,18.4,283.4,1017.8,1.7,17.9,8.0,0.84,4243.428571428572,-47.0,79.60581514285217,0.8660254037844386,13.926707524460449
1102,2021-02-08,4110.0,0.0,2021.0,15.6,0.0,13.0,291.7,1017.8,1.6,18.0,8.0,0.87,4196.0,133.0,76.0799626031015,0.8660254037844386,15.000090313441268
1103,2021-02-09,4095.0,1.0,2021.0,16.4,0.0,9.4,244.9,1014.8,1.6,17.8,8.0,0.91,4159.714285714285,-15.0,71.3410194085429,0.8660254037844386,16.346375050531456
1104,2021-02-10,4060.0,2.0,2021.0,18.4,0.0,13.0,234.5,1012.7,1.9,18.0,8.0,0.95,4124.0,-35.0,68.5029958382241,0.8660254037844386,18.41381513966074
1105,2021-02-11,3870.0,3.0,2021.0,16.9,0.0,16.6,283.7,1013.9,1.3,18.3,8.0,0.98,4088.8571428571427,-190.0,78.8240868396916,0.8660254037844386,16.30429315379861
1106,2021-02-12,4126.0,4.0,2021.0,18.1,0.0,11.2,282.5,1015.1,0.8,15.5,6.0,0.0,4037.4285714285716,256.0,76.97823069513692,0.8660254037844386,18.19700676358388
1107,2021-02-13,3833.0,5.0,2021.0,18.4,0.0,8.6,287.4,1015.4,1.3,18.2,8.0,0.05,4010.1428571428573,-293.0,76.03401818235443,0.8660254037844386,18.80671772412256
1108,2021-02-14,3793.0,6.0,2021.0,18.7,0.0,6.1,231.9,1014.5,1.6,18.5,8.0,0.08,3983.8571428571427,-40.0,71.30230754214556,0.8660254037844386,19.459438497645976
1109,2021-02-15,3775.0,0.0,2021.0,19.8,0.0,12.6,195.7,1012.7,2.1,17.6,8.0,0.11,3936.0,-18.0,71.04561224538564,0.8660254037844386,20.14713861077658
1110,2021-02-16,3780.0,1.0,2021.0,20.6,0.0,7.6,30.8,1012.2,1.6,18.7,8.0,0.14,3891.0,5.0,72.11426804530038,0.8660254037844386,21.493294340704185
1111,2021-02-17,3732.0,2.0,2021.0,18.9,0.0,9.0,277.2,1014.1,1.7,18.8,8.0,0.18,3844.1428571428573,-48.0,70.41686999751167,0.8660254037844386,19.357266224808058
1112,2021-02-18,3702.0,3.0,2021.0,19.2,0.0,8.5,324.1,1016.8,1.8,18.8,8.0,0.21,3820.1428571428573,-30.0,70.47397353511974,0.8660254037844386,19.76139087678475
1113,2021-02-19,3938.0,4.0,2021.0,18.1,0.0,15.9,261.3,1019.2,1.6,19.2,8.0,0.24,3793.285714285714,236.0,75.00452803542646,0.8660254037844386,17.84108225876573
1114,2021-02-20,3618.0,5.0,2021.0,18.2,0.0,11.9,265.3,1019.2,1.5,19.4,8.0,0.25,3762.5714285714284,-320.0,72.61809738621363,0.8660254037844386,18.257925263416997
1115,2021-02-21,3570.0,6.0,2021.0,18.6,0.0,15.2,255.3,1017.5,2.0,19.7,8.0,0.3,3730.714285714286,-48.0,72.67190817109835,0.8660254037844386,18.381671056762663
1116,2021-02-22,3701.0,0.0,2021.0,19.4,0.0,15.1,259.9,1015.2,2.2,19.3,8.0,0.34,3720.1428571428573,131.0,69.5826912700657,0.8660254037844386,19.37519797503773
1117,2021-02-23,3615.0,1.0,2021.0,20.8,0.0,12.6,248.3,1012.9,2.5,19.6,8.0,0.37,3696.5714285714284,-86.0,62.616413425227904,0.8660254037844386,21.484965449895093
1118,2021-02-24,3685.0,2.0,2021.0,21.6,0.0,13.3,255.4,1011.0,2.8,20.0,8.0,0.4,3689.8571428571427,70.0,60.00879873086943,0.8660254037844386,22.421886049836395
1119,2021-02-25,3580.0,3.0,2021.0,22.8,0.0,16.5,250.5,1009.9,2.6,20.0,8.0,0.43,3672.4285714285716,-105.0,63.810781359345505,0.8660254037844386,23.393200116123154
1120,2021-02-26,3840.0,4.0,2021.0,23.7,0.0,16.6,255.2,1007.5,3.4,20.3,8.0,0.47,3658.4285714285716,260.0,60.84090327105029,0.8660254037844386,24.632578713756274
1121,2021-02-27,3365.0,5.0,2021.0,24.6,0.0,17.7,235.2,1007.0,3.4,20.4,8.0,0.5,3622.285714285714,-475.0,57.66431548980472,0.8660254037844386,25.849465894017474
1122,2021-02-28,3308.0,6.0,2021.0,23.6,0.0,14.1,290.1,1010.3,3.4,20.4,8.0,0.53,3584.8571428571427,-57.0,50.147159254584416,0.8660254037844386,24.959306034628526
1123,2021-03-01,3449.0,0.0,2021.0,20.8,0.0,21.6,279.8,1014.4,3.2,21.5,9.0,0.57,3548.8571428571427,141.0,55.64778877556697,0.8660254037844386,21.06845960588184
1124,2021-03-02,3494.0,1.0,2021.0,20.9,0.0,26.5,263.0,1014.3,3.4,21.7,9.0,0.6,3531.5714285714284,45.0,55.64778877556697,1.0,20.90083410120989
1125,2021-03-03,3564.0,2.0,2021.0,21.2,0.0,15.6,255.9,1012.4,3.1,21.5,9.0,0.64,3514.285714285714,70.0,54.65728282491433,1.0,21.81896250265379
1126,2021-03-04,3509.0,3.0,2021.0,22.9,0.0,9.7,268.1,1012.0,3.0,21.3,8.0,0.67,3504.1428571428573,-55.0,52.653157208858104,1.0,24.296535512030214
1127,2021-03-05,3701.0,4.0,2021.0,22.6,0.0,19.3,270.3,1011.6,3.0,21.9,9.0,0.71,3484.285714285714,192.0,58.30254307164143,1.0,23.297387566195667
1128,2021-03-06,3291.0,5.0,2021.0,22.8,0.0,15.8,256.5,1010.8,3.1,21.8,9.0,0.75,3473.714285714286,-410.0,57.25156316613697,1.0,23.79071785317188
1129,2021-03-07,3258.0,6.0,2021.0,24.8,0.0,13.0,92.6,1009.5,2.8,21.5,8.0,0.78,3466.5714285714284,-33.0,59.13329641176248,1.0,25.850858511067464
1130,2021-03-08,3517.0,0.0,2021.0,25.8,0.0,16.6,94.0,1010.6,2.4,21.1,8.0,0.82,3476.285714285714,259.0,62.77294673734725,1.0,26.62142302658198
1131,2021-03-09,3651.0,1.0,2021.0,27.1,1.0,16.6,93.9,1012.1,2.1,20.2,8.0,0.85,3498.714285714286,134.0,64.97027345216294,1.0,27.74014795254644
1132,2021-03-10,3709.0,2.0,2021.0,25.5,0.0,14.8,331.8,1012.0,3.1,19.2,8.0,0.89,3519.4285714285716,58.0,59.27461449601164,1.0,26.537562497352493
1133,2021-03-11,3631.0,3.0,2021.0,26.1,0.0,13.8,112.6,1012.9,2.6,22.0,9.0,0.92,3536.8571428571427,-78.0,59.792151883970845,1.0,27.296806684717588
1134,2021-03-12,3681.0,4.0,2021.0,24.7,1.0,27.7,104.8,1014.9,2.9,15.9,8.0,0.96,3534.0,50.0,51.349657629175574,1.0,25.65932865362505
1135,2021-03-13,3352.0,5.0,2021.0,23.9,1.0,11.2,300.0,1015.8,2.8,21.5,9.0,0.0,3542.714285714286,-329.0,57.150508542239244,1.0,25.30711890008812
1136,2021-03-14,3251.0,6.0,2021.0,23.8,0.0,17.7,268.5,1013.1,2.6,22.6,9.0,0.03,3541.714285714286,-101.0,58.23893386987557,1.0,24.97485711911774
1137,2021-03-15,3546.0,0.0,2021.0,24.3,0.0,18.4,266.8,1011.9,2.9,21.8,9.0,0.06,3545.8571428571427,295.0,57.59184423915165,1.0,25.45752824067457
1138,2021-03-16,3593.0,1.0,2021.0,24.8,0.0,15.1,265.8,1012.1,2.0,23.1,9.0,0.09,3537.5714285714284,47.0,58.828020091073974,1.0,26.160440813987165
1139,2021-03-17,3612.0,2.0,2021.0,25.3,0.0,14.8,270.8,1010.6,2.4,22.0,9.0,0.13,3523.714285714286,19.0,50.29575066843292,1.0,27.153421533851322
1140,2021-03-18,3664.0,3.0,2021.0,25.5,0.0,11.2,277.7,1011.0,2.3,20.9,9.0,0.16,3528.4285714285716,52.0,47.52678261683494,1.0,27.596816028792873
1141,2021-03-19,3684.0,4.0,2021.0,26.0,0.0,14.8,285.1,1010.7,2.8,21.0,9.0,0.19,3528.8571428571427,20.0,43.28795230047695,1.0,28.38513960684899
1142,2021-03-20,3454.0,5.0,2021.0,24.7,0.0,18.3,277.0,1009.3,2.8,23.3,9.0,0.22,3543.4285714285716,-230.0,46.41950965583697,1.0,26.58745747305141
1143,2021-03-21,3372.0,6.0,2021.0,25.8,0.0,14.8,330.2,1008.5,3.1,22.7,9.0,0.25,3560.714285714286,-82.0,46.11545093979908,1.0,28.01562418494969
1144,2021-03-22,3656.0,0.0,2021.0,26.2,0.0,27.7,52.2,1011.8,2.9,21.2,9.0,0.29,3576.4285714285716,284.0,45.25206230902034,1.0,27.992290809375184
1145,2021-03-23,3612.0,1.0,2021.0,24.8,0.0,24.1,2.2,1013.7,2.8,21.3,9.0,0.32,3579.1428571428573,-44.0,47.85164271585351,1.0,25.976144945554154
1146,2021-03-24,3629.0,2.0,2021.0,25.1,0.0,20.5,282.9,1013.8,3.5,23.1,9.0,0.35,3581.5714285714284,17.0,43.812601828348534,1.0,26.80010985499886
1147,2021-03-25,3527.0,3.0,2021.0,23.2,0.0,17.8,269.0,1013.4,3.5,24.4,9.0,0.39,3562.0,-102.0,53.07574396800465,1.0,24.347148878117842
1148,2021-03-26,3622.0,4.0,2021.0,23.8,0.0,18.4,275.9,1011.5,3.1,24.4,9.0,0.42,3553.1428571428573,95.0,52.20253064116604,1.0,25.081523217319763
1149,2021-03-27,3453.0,5.0,2021.0,26.4,0.0,42.3,251.3,1009.5,3.3,24.2,9.0,0.45,3553.0,-169.0,54.10855431178666,1.0,27.481680530879267
1150,2021-03-28,3157.0,6.0,2021.0,27.6,0.0,10.0,206.8,1007.0,3.3,24.3,9.0,0.48,3522.285714285714,-296.0,45.65988335054978,1.0,30.01516045453002
1151,2021-03-29,2831.0,0.0,2021.0,29.8,0.0,18.4,153.5,1004.5,3.3,24.9,9.0,0.5,3404.4285714285716,-326.0,37.472438456079246,1.0,32.85229369998579
1152,2021-03-30,3390.0,1.0,2021.0,28.9,0.0,31.4,281.4,1000.8,2.3,25.5,10.0,0.55,3372.714285714286,559.0,35.37922489285295,1.0,32.0214344817069
1153,2021-03-31,3610.0,2.0,2021.0,27.1,0.0,21.3,278.6,1001.9,3.4,26.0,10.0,0.59,3370.0,220.0,30.35184530449484,1.0,29.957972580896485
1154,2021-04-01,3549.0,3.0,2021.0,26.1,0.0,22.8,274.7,1002.8,3.1,26.3,10.0,0.62,3373.1428571428573,-61.0,21.156840627713898,1.0,28.932156279482104
1155,2021-04-02,3508.0,4.0,2021.0,24.9,0.0,12.4,273.3,1006.2,3.5,26.2,10.0,0.66,3356.8571428571427,-41.0,25.20760994571283,0.8660254037844387,27.448748838277496
1156,2021-04-03,3383.0,5.0,2021.0,25.1,0.0,16.4,305.0,1008.8,3.5,26.2,10.0,0.69,3346.8571428571427,-125.0,19.855618508531617,0.8660254037844387,27.619067609035042
1157,2021-04-04,3292.0,6.0,2021.0,26.0,0.0,18.3,258.9,1009.5,3.2,25.9,10.0,0.75,3366.1428571428573,-91.0,23.841599569214868,0.8660254037844387,28.96777630390087
1158,2021-04-05,3735.0,0.0,2021.0,28.9,0.0,13.4,132.2,1007.8,3.1,25.1,9.0,0.76,3495.285714285714,443.0,25.433117808411893,0.8660254037844387,32.43802681379701
1159,2021-04-06,3908.0,1.0,2021.0,29.5,0.0,14.8,92.8,1006.2,2.4,24.2,9.0,0.8,3569.285714285714,173.0,28.47164117726586,0.8660254037844387,33.065668284240104
1160,2021-04-07,4040.0,2.0,2021.0,28.7,0.0,18.4,325.8,1009.0,2.7,24.9,9.0,0.83,3630.714285714286,132.0,28.66351121990175,0.8660254037844387,32.22561866106112
1161,2021-04-08,3829.0,3.0,2021.0,26.7,0.0,15.7,285.1,1009.1,3.2,26.4,10.0,0.87,3670.714285714286,-211.0,22.672967344164817,0.8660254037844387,29.61062701884818
1162,2021-04-09,3902.0,4.0,2021.0,26.6,0.0,18.4,320.8,1009.8,3.5,26.3,10.0,0.9,3727.0,73.0,21.309980470522458,0.8660254037844387,29.718918505362396
1163,2021-04-10,3600.0,5.0,2021.0,27.8,0.0,16.6,282.6,1011.2,3.4,26.7,10.0,0.94,3758.0,-302.0,20.03819226278449,0.8660254037844387,31.344928269543043
1164,2021-04-11,3524.0,6.0,2021.0,28.1,0.0,18.4,288.2,1011.1,3.2,26.7,10.0,0.97,3791.1428571428573,-76.0,20.137770976703152,0.8660254037844387,31.84961363770631
1165,2021-04-12,4061.0,0.0,2021.0,28.8,0.0,18.4,277.5,1011.6,2.4,25.5,9.0,0.0,3837.714285714286,537.0,24.723426276249988,0.8660254037844387,32.35095366884606
1166,2021-04-13,4141.0,1.0,2021.0,29.3,0.0,18.5,264.1,1010.0,2.8,24.8,10.0,0.04,3871.0,80.0,24.90854149090983,0.8660254037844387,33.22929865955043
1167,2021-04-14,4085.0,2.0,2021.0,30.2,0.0,18.4,272.8,1008.7,3.3,24.0,10.0,0.07,3877.4285714285716,-56.0,22.586575774902865,0.8660254037844387,34.481648801189976
1168,2021-04-15,4355.0,3.0,2021.0,29.9,0.0,19.8,271.9,1007.5,2.9,25.7,10.0,0.11,3952.5714285714284,270.0,21.333308656601385,0.8660254037844387,34.250547016060835
1169,2021-04-16,4372.0,4.0,2021.0,28.1,1.0,37.1,228.0,1006.8,2.4,23.3,9.0,0.14,4019.714285714286,17.0,32.93126303540823,0.8660254037844387,31.10691319451541
1170,2021-04-17,3228.0,5.0,2021.0,26.4,0.0,21.2,267.2,1009.5,3.1,24.6,10.0,0.17,3966.5714285714284,-1144.0,49.30278649068006,0.8660254037844387,28.43694965375685
1171,2021-04-18,3347.0,6.0,2021.0,27.7,0.0,16.6,270.4,1011.4,3.3,26.0,10.0,0.2,3941.285714285714,119.0,37.431578994024456,0.8660254037844387,30.474808882681792
1172,2021-04-19,3829.0,0.0,2021.0,29.0,0.0,18.4,276.0,1007.3,2.9,26.9,10.0,0.24,3908.1428571428573,482.0,29.722039633639792,0.8660254037844387,32.60162368441593
1173,2021-04-20,3481.0,1.0,2021.0,27.3,0.0,37.1,3.0,1006.3,2.7,20.7,9.0,0.25,3813.8571428571427,-348.0,32.4901158709847,0.8660254037844387,30.044212680281905
1174,2021-04-21,2998.0,2.0,2021.0,25.9,0.0,16.6,259.4,1008.4,3.2,26.0,10.0,0.3,3658.5714285714284,-483.0,45.76241073686353,0.8660254037844387,27.74014795254644
1175,2021-04-22,2997.0,3.0,2021.0,27.0,0.0,16.6,87.2,1010.6,3.6,26.3,10.0,0.34,3464.5714285714284,-1.0,42.946853263228334,0.8660254037844387,29.356083956717328
1176,2021-04-23,2907.0,4.0,2021.0,26.3,1.0,24.1,68.1,1008.9,3.0,22.9,9.0,0.37,3255.285714285714,-90.0,43.28795230047695,0.8660254037844387,28.28235808477722
1177,2021-04-24,2757.0,5.0,2021.0,25.9,0.0,22.3,313.2,1010.1,3.4,27.7,10.0,0.4,3188.0,-150.0,30.874641853868397,0.8660254037844387,28.55387990367986
1178,2021-04-25,2979.0,6.0,2021.0,27.4,0.0,22.3,299.9,1009.8,3.0,27.8,10.0,0.44,3135.4285714285716,222.0,29.227235414291354,0.8660254037844387,30.336200776854522
1179,2021-04-26,3261.0,0.0,2021.0,28.9,0.0,18.4,272.8,1007.9,2.8,27.8,10.0,0.47,3054.285714285714,282.0,24.467087503169388,0.8660254037844387,32.72695869220087
1180,2021-04-27,3617.0,1.0,2021.0,30.9,0.0,20.5,294.5,1006.8,2.3,26.9,10.0,0.5,3073.714285714286,356.0,25.162004325322236,0.8660254037844387,35.27139530014691
1181,2021-04-28,3871.0,2.0,2021.0,32.1,0.0,22.3,290.3,1007.6,2.6,26.9,9.0,0.54,3198.4285714285716,254.0,24.61805209598264,0.8660254037844387,36.701632466764025
1182,2021-04-29,3995.0,3.0,2021.0,32.3,1.0,18.4,299.8,1007.4,2.5,26.5,10.0,0.57,3341.0,124.0,23.886150564875503,0.8660254037844387,36.988348956888686
1183,2021-04-30,4008.0,4.0,2021.0,32.4,0.0,18.4,320.7,1007.4,2.6,25.8,10.0,0.61,3498.285714285714,13.0,27.400840106996394,0.8660254037844387,36.73767894131882
1184,2021-05-01,4067.0,5.0,2021.0,32.8,0.0,22.3,100.1,1007.2,2.4,23.9,9.0,0.64,3685.4285714285716,59.0,26.97070546264424,0.8660254037844387,37.338175635754965
1185,2021-05-02,4071.0,6.0,2021.0,31.3,0.0,18.4,225.4,1007.4,2.8,20.9,9.0,0.67,3841.4285714285716,4.0,29.344555813839467,0.49999999999999994,35.358993855684524
1186,2021-05-03,4226.0,0.0,2021.0,31.6,0.0,18.4,263.6,1005.8,2.9,24.3,9.0,0.71,3979.285714285714,155.0,28.286879866509558,0.49999999999999994,35.73499887903933
1187,2021-05-04,4293.0,1.0,2021.0,32.5,1.0,16.6,242.0,1004.4,3.2,24.3,10.0,0.75,4075.8571428571427,67.0,29.0138458441661,0.49999999999999994,36.44134182115893
1188,2021-05-05,4514.0,2.0,2021.0,32.7,0.0,20.5,100.3,1005.3,3.0,24.6,9.0,0.78,4167.714285714285,221.0,35.77725852258801,0.49999999999999994,35.9035807811281
1189,2021-05-06,4420.0,3.0,2021.0,30.2,1.0,20.5,87.6,1007.3,3.0,24.4,9.0,0.81,4228.428571428572,-94.0,49.41092289131326,0.49999999999999994,31.984030799044675
1190,2021-05-07,3759.0,4.0,2021.0,29.0,1.0,11.2,23.9,1009.4,3.2,25.1,9.0,0.85,4192.857142857143,-661.0,49.513878085179215,0.49999999999999994,30.971106534252517
1191,2021-05-08,3901.0,5.0,2021.0,31.5,0.0,13.0,269.1,1007.9,3.6,24.8,9.0,0.88,4169.142857142857,142.0,36.48400840575828,0.49999999999999994,34.75092680799682
1192,2021-05-09,3861.0,6.0,2021.0,31.7,1.0,18.4,117.4,1005.9,3.2,24.7,9.0,0.91,4139.142857142857,-40.0,41.0499929469521,0.49999999999999994,34.230978785620096
1193,2021-05-10,3990.0,0.0,2021.0,30.7,1.0,20.5,91.8,1004.6,3.3,26.6,10.0,0.95,4105.428571428572,129.0,40.338318684572876,0.49999999999999994,33.374838857203315
1194,2021-05-11,4056.0,1.0,2021.0,32.0,1.0,22.6,150.5,1003.2,3.4,25.5,10.0,0.98,4071.5714285714284,66.0,37.038557255313314,0.49999999999999994,35.30601292324984
1195,2021-05-12,4060.0,2.0,2021.0,30.9,0.0,27.7,357.6,1001.6,3.4,24.9,9.0,0.0,4006.714285714286,4.0,38.18234194260357,0.49999999999999994,33.95430520740333
1196,2021-05-13,3980.0,3.0,2021.0,28.4,1.0,21.8,86.5,1003.6,3.2,23.9,9.0,0.05,3943.8571428571427,-80.0,53.56287568309107,0.49999999999999994,30.083178565291348
1197,2021-05-14,3802.0,4.0,2021.0,30.7,0.0,14.8,101.8,1003.5,3.6,26.2,10.0,0.08,3950.0,-178.0,44.891560336232075,0.49999999999999994,33.065668284240104
1198,2021-05-15,3761.0,5.0,2021.0,30.3,0.0,29.5,7.7,1004.9,3.2,26.4,9.0,0.12,3930.0,-41.0,37.34137687122869,0.49999999999999994,33.449010023038774
1199,2021-05-16,4131.0,6.0,2021.0,31.9,0.0,11.2,19.7,1006.1,3.5,27.7,10.0,0.15,3968.5714285714284,370.0,29.28767349107376,0.49999999999999994,35.791521542052
1200,2021-05-17,4216.0,0.0,2021.0,32.0,0.0,14.8,201.7,1006.1,2.5,14.8,5.0,0.19,4000.8571428571427,85.0,28.93270302315618,0.49999999999999994,36.021791659434506
1201,2021-05-18,4161.0,1.0,2021.0,28.5,1.0,24.1,169.4,1006.5,3.1,7.7,5.0,0.22,4015.8571428571427,-55.0,59.161204751666055,0.49999999999999994,29.819833510925925
